# id	type	subtype	attack	magic_attack	defense	magic_defense	slots	weapon_level	equip_level	jobs	locations	name	scripted
13016	Weapon	Dagger	64	0	0	0	2	3	65	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Poison Knife	1
13017	Weapon	Dagger	70	0	0	0	1	4	36	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Ice Pick	1
13018	Weapon	Dagger	140	0	0	0	1	4	36	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Sucsamad	1
13019	Weapon	Dagger	148	0	0	0	1	4	70	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Novice,Rogue,Sage,SoulLinker,SuperNovice,Swordsman,Thief,Wizard	Right_Hand	Ginnungagap	1
13020	Weapon	Dagger	170	0	0	0	0	4	48		Right_Hand	Warrior's Balmung	1
13021	Weapon	Dagger	129	0	0	0	0	4	1	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Combat Knife	1
13022	Weapon	Dagger	209	0	0	0	0	4	1	Mage,Sage,SoulLinker,Wizard	Right_Hand	Dagger of Counter	1
13023	Weapon	Dagger	120	0	0	0	0	1	1	Ninja	Right_Hand	Ashura	1
13024	Weapon	Dagger	105	0	0	0	0	4	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Refined Swordbreaker	1
13025	Weapon	Dagger	105	0	0	0	0	4	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Refined Mailbreaker	1
13026	Weapon	Dagger	85	0	0	0	0	4	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Moonlight Dagger	1
13027	Weapon	Dagger	120	0	0	0	3	4	55	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Scalpel	1
13028	Weapon	Dagger	130	0	0	0	1	4	55	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Tooth Blade	1
13029	Weapon	Dagger	120	0	0	0	0	1	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Prinsense Knife	1
13030	Weapon	Dagger	110	0	0	0	2	4	60	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Novice,Rogue,Sage,SoulLinker,SuperNovice,Swordsman,Thief,Wizard	Right_Hand	Dragon Killer	1
13031	Weapon	Dagger	70	0	0	0	3	4	36	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Swordbreaker	1
13032	Weapon	Dagger	70	0	0	0	3	4	36	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Mailbreaker	1
13033	Weapon	Dagger	140	0	0	0	1	4	36	Assassin	Right_Hand	Assassin Dagger	1
13034	Weapon	Dagger	130	0	0	0	2	2	70	Assassin	Right_Hand	Desert Twilight	0
13035	Weapon	Dagger	50	0	0	0	4	2	70	Assassin	Right_Hand	Sandstorm	0
13036	Weapon	Dagger	120	0	0	0	0	3	80	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Novice,Rogue,Sage,SoulLinker,SuperNovice,Swordsman,Thief,Wizard	Right_Hand	Brave Assassin's Damascus	1
13037	Weapon	Dagger	120	0	0	0	0	3	80	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Novice,Rogue,Sage,SoulLinker,SuperNovice,Swordsman,Thief,Wizard	Right_Hand	Valorous Assassin's Damascus	1
13038	Weapon	Dagger	120	0	0	0	3	3	70	Rogue	Right_Hand	Dagger of Hunter	1
13039	Weapon	Dagger	130	0	0	0	2	3	50	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Ivory Knife	1
13040	Weapon	Dagger	50	0	0	0	3	1	1	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Novice,Rogue,Sage,SoulLinker,SuperNovice,Swordsman,Thief,Wizard	Right_Hand	Novice Cutter	0
13041	Weapon	Dagger	63	0	0	0	3	1	1	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Novice,Rogue,Sage,SoulLinker,SuperNovice,Swordsman,Thief,Wizard	Right_Hand	Novice Main Gauche	0
13042	Weapon	Dagger	120	0	0	0	0	4	80	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Novice,Rogue,Sage,SoulLinker,SuperNovice,Swordsman,Thief,Wizard	Right_Hand	Glorious Gladius	1
13043	Weapon	Dagger	120	0	0	0	0	4	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Fortune Sword	1
13044	Weapon	Dagger	105	0	0	0	0	4	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Ice Pick	0
13045	Weapon	Dagger	155	0	0	0	0	4	0	Ninja	Right_Hand	Kamaitachi	0
13046	Weapon	Dagger	110	0	0	0	3	2	50	Assassin,Rogue,Thief	Right_Hand	Krierg	1
13047	Weapon	Dagger	135	0	0	0	2	3	50	Assassin,Rogue,Thief	Right_Hand	Weihna	1
13048	Weapon	Dagger	153	0	0	0	0	3	1	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Mage,Merchant,Ninja,Rogue,Sage,SoulLinker,Swordsman,Thief,Wizard	Right_Hand	Damascus	1
13100	Weapon	Revolver	30	0	0	0	1	1	10	Gunslinger	Both_Hand	Six Shooter	1
13101	Weapon	Revolver	30	0	0	0	2	1	10	Gunslinger	Both_Hand	Six Shooter	1
13102	Weapon	Revolver	45	0	0	0	1	2	35	Gunslinger	Both_Hand	Crimson Bolt	1
13103	Weapon	Revolver	45	0	0	0	2	2	35	Gunslinger	Both_Hand	Crimson Bolt	1
13104	Weapon	Revolver	70	0	0	0	1	2	55	Gunslinger	Both_Hand	Garrison	1
13105	Weapon	Revolver	70	0	0	0	2	2	55	Gunslinger	Both_Hand	Garrison	1
13106	Weapon	Revolver	20	0	0	0	0	3	12	Gunslinger	Both_Hand	Gold Lux	1
13107	Weapon	Revolver	68	0	0	0	2	3	70	Gunslinger	Both_Hand	Wasteland's Outlaw	1
13108	Weapon	Revolver	70	0	0	0	0	3	80	Gunslinger	Both_Hand	Soldier Revolver	1
13109	Weapon	Revolver	100	0	0	0	0	3	0	Gunslinger	Both_Hand	Wasteland Outlaw	1
13110	Weapon	Revolver	80	0	0	0	0	4	80	Gunslinger	Both_Hand	Glorious Pistol	1
13112	Weapon	Revolver	4	0	0	0	0	1	26	Gunslinger	Both_Hand	Eden Revlover I	1
13113	Weapon	Revolver	60	0	0	0	0	1	40	Gunslinger	Both_Hand	Eden Revlover II	1
13150	Weapon	Rifle	50	0	0	0	3	1	1	Gunslinger	Both_Hand	Branch	0
13151	Weapon	Rifle	120	0	0	0	1	2	24	Gunslinger	Both_Hand	Cyclone	1
13152	Weapon	Rifle	120	0	0	0	2	2	24	Gunslinger	Both_Hand	Cyclone	1
13153	Weapon	Rifle	150	0	0	0	1	2	56	Gunslinger	Both_Hand	Dusk	1
13154	Weapon	Shotgun	135	0	0	0	1	1	14	Gunslinger	Both_Hand	Rolling Stone	1
13155	Weapon	Shotgun	180	0	0	0	1	2	35	Gunslinger	Both_Hand	Black Rose	1
13156	Weapon	Shotgun	210	0	0	0	0	2	24	Gunslinger	Both_Hand	Gate Keeper	1
13157	Weapon	Gatling	50	0	0	0	1	2	55	Gunslinger	Both_Hand	Drifter	0
13158	Weapon	Gatling	75	0	0	0	0	3	68	Gunslinger	Both_Hand	Butcher	1
13159	Weapon	Gatling	75	0	0	0	1	3	68	Gunslinger	Both_Hand	Butcher	1
13160	Weapon	Grenade	220	0	0	0	0	2	52	Gunslinger	Both_Hand	Destroyer	1
13161	Weapon	Grenade	220	0	0	0	1	2	52	Gunslinger	Both_Hand	Destroyer	1
13162	Weapon	Grenade	280	0	0	0	1	2	65	Gunslinger	Both_Hand	Inferno	0
13163	Weapon	Rifle	150	0	0	0	0	3	70	Gunslinger	Both_Hand	Long Barrel	1
13164	Weapon	Rifle	150	0	0	0	1	3	70	Gunslinger	Both_Hand	Long Barrel	1
13165	Weapon	Rifle	170	0	0	0	0	3	70	Gunslinger	Both_Hand	Jungle Carbine	1
13166	Weapon	Rifle	170	0	0	0	1	3	70	Gunslinger	Both_Hand	Jungle Carbine	1
13167	Weapon	Shotgun	200	0	0	0	0	4	70	Gunslinger	Both_Hand	Gate Keeper-DD	1
13168	Weapon	Shotgun	80	0	0	0	1	3	70	Gunslinger	Both_Hand	Thunder P	1
13169	Weapon	Shotgun	80	0	0	0	2	3	70	Gunslinger	Both_Hand	Thunder P	1
13170	Weapon	Rifle	138	0	0	0	2	3	70	Gunslinger	Both_Hand	Lever Action Rifle	1
13171	Weapon	Rifle	50	0	0	0	0	3	80	Gunslinger	Both_Hand	Soldier Rifle	1
13172	Weapon	Gatling	80	0	0	0	0	3	80	Gunslinger	Both_Hand	Soldier Gatling Gun	1
13173	Weapon	Shotgun	100	0	0	0	0	3	80	Gunslinger	Both_Hand	Soldier Shotgun	1
13174	Weapon	Grenade	300	0	0	0	0	3	80	Gunslinger	Both_Hand	Soldier Grenade Launcher	1
13175	Weapon	Rifle	170	0	0	0	0	3	0	Gunslinger	Both_Hand	Lever Action Rifle	1
13176	Weapon	Rifle	90	0	0	0	0	4	80	Gunslinger	Both_Hand	Glorious Rifle	1
13177	Weapon	Gatling	90	0	0	0	0	4	80	Gunslinger	Both_Hand	Glorious Gatling Gun	1
13178	Weapon	Shotgun	110	0	0	0	0	4	80	Gunslinger	Both_Hand	Glorious Shotgun	1
13179	Weapon	Grenade	330	0	0	0	0	4	80	Gunslinger	Both_Hand	Glorious Grenade Launcher	1
13300	Weapon	Huuma	150	0	0	0	0	4	65	Ninja	Both_Hand	Huuma Wing Shuriken	1
13301	Weapon	Huuma	50	0	0	0	3	4	42	Ninja	Both_Hand	Huuma Giant Wheel Shuriken	1
13302	Weapon	Huuma	50	0	0	0	4	4	42	Ninja	Both_Hand	Huuma Giant Wheel Shuriken	1
13303	Weapon	Huuma	185	0	0	0	0	4	55	Ninja	Both_Hand	Huuma Blaze Shuriken	1
13304	Weapon	Huuma	112	0	0	0	2	3	70	Ninja	Both_Hand	Huuma Calm Mind	1
13305	Weapon	Huuma	55	0	0	0	0	3	80	Ninja	Both_Hand	Brave Huuma Front Shuriken	1
13306	Weapon	Huuma	55	0	0	0	0	3	80	Ninja	Both_Hand	Valorous Huuma Front Shuriken	1
13307	Weapon	Huuma	55	0	0	0	0	4	80	Ninja	Both_Hand	Glorious Shuriken	1
13308	Weapon	Huuma	230	0	0	0	0	4	0	Ninja	Both_Hand	Huuma Blaze Shuriken	1
13309	Weapon	Huuma	99	0	0	0	0	4	1	Ninja	Both_Hand	Huuma Giant Wheel Shuriken	1
13400	Weapon	1hSword	150	0	0	0	1	4	40	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Cutlus	1
13401	Weapon	1hSword	199	0	0	0	0	4	1	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Excalibur	1
13402	Weapon	1hSword	185	0	0	0	0	4	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Cutlus	1
13403	Weapon	1hSword	120	0	0	0	0	4	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Solar Sword	1
13404	Weapon	1hSword	130	0	0	0	1	4	55	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Platinum Shotel	1
13405	Weapon	1hSword	125	0	0	0	2	4	55	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Curved Sword	1
13406	Weapon	1hSword	120	0	0	0	0	1	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Edger	1
13407	Weapon	1hSword	148	0	0	0	0	4	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Refined Nagan	1
13408	Weapon	1hSword	120	0	0	0	0	4	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Refined Fireblend	1
13409	Weapon	1hSword	160	0	0	0	0	4	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Refined Immaterial Sword	1
13410	Weapon	1hSword	115	0	0	0	0	3	80	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Novice,Rogue,SuperNovice,Swordsman,Thief	Right_Hand	Valorous Gladiator Blade	1
13411	Weapon	1hSword	115	0	0	0	0	3	80	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Novice,Rogue,SuperNovice,Swordsman,Thief	Right_Hand	Brave Gladiator Blade	1
13412	Weapon	1hSword	150	0	0	0	3	4	75	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Twin Edge of Naght Sieger	1
13413	Weapon	1hSword	160	0	0	0	3	4	75	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Twin Edge of Naght Sieger	1
13414	Weapon	1hSword	105	0	0	0	3	3	70	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Elemental Sword	1
13415	Weapon	1hSword	59	0	0	0	3	1	2	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Novice,Rogue,SuperNovice,Swordsman,Thief	Right_Hand	Novice Falchion	0
13416	Weapon	1hSword	130	0	0	0	0	4	80	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Novice,Rogue,SuperNovice,Swordsman,Thief	Right_Hand	Glorious Flamberge	1
13417	Weapon	1hSword	130	0	0	0	0	4	80	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Novice,Rogue,SuperNovice,Swordsman,Thief	Right_Hand	Glorious Rapier	1
13418	Weapon	1hSword	130	0	0	0	0	4	80	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Right_Hand	Glorious Holy Avenger	1
13419	Weapon	1hSword	160	0	0	0	0	3	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Holy saber	0
13420	Weapon	1hSword	160	0	0	0	1	4	70	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Right_Hand	Honglyun's Sword	1
13421	Weapon	1hSword	170	0	0	0	1	3	50	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Right_Hand	Ruber	1
13422	Weapon	1hSword	185	0	0	0	0	3	1	Crusader,Knight	Right_Hand	Flamberge	1
15000	Armor		0	0	7	0	1	0	85	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Armor	Bone Plate	1
15001	Armor		0	0	10	0	0	0	0	All	Armor	Odin's Blessing	0
16000	Weapon	Mace	130	0	0	0	2	3	50	Acolyte,Alchemist,Blacksmith,Crusader,Knight,Merchant,Monk,Priest,Swordsman	Right_Hand	Erde	1
16001	Weapon	Mace	130	0	0	0	2	3	50	Acolyte,Alchemist,Blacksmith,Crusader,Knight,Merchant,Monk,Priest,Swordsman	Right_Hand	Red Square Bag	1
16002	Weapon	Mace	175	0	0	0	0	3	1	Acolyte,Monk,Priest	Right_Hand	Stunner	1
16030	Weapon	Mace	400	0	0	0	1	4	130	Blacksmith	Right_Hand	Pile Bunker S	1
16031	Weapon	Mace	450	0	0	0	0	4	130	Blacksmith	Right_Hand	Pile Bunker P	1
16032	Weapon	Mace	400	0	0	0	1	4	130	Blacksmith	Right_Hand	Pile Bunker T	1
18100	Weapon	Bow	190	0	0	0	0	4	1	BardDancer,Hunter	Both_Hand	Shooting Star	1
18101	Weapon	Bow	185	0	0	0	0	4	0	Archer,BardDancer,Hunter,Rogue,Thief	Both_Hand	Rudra Bow	1
18102	Weapon	Bow	185	0	0	0	0	4	0	Archer,BardDancer,Hunter,Rogue,Thief	Both_Hand	Rudra Bow	1
18500	Armor		0	0	0	0	0	0	1		Head_Low	Cheer Scarf6	0
18501	Armor		0	0	0	0	0	0	1		Head_Low	Cheer Scarf8	0
18502	Armor		0	0	0	0	0	0	1		Head_Low	Cheer Scarf10	0
18503	Armor		0	0	2	0	0	0	1		Head_Mid	Small Devil Horns	1
18505	Armor		0	0	1	0	1	0	30		Head_Low	Umbala Spirit	1
18506	Armor		0	0	2	0	1	0	1		Head_Low,Head_Mid,Head_Top	Hattah Black	0
18507	Armor		0	0	0	0	1	0	70	All	Head_Mid	Elven Ears	0
18539	Armor		0	0	5	0	1	0	10		Head_Top	Skull Cap	1
18595	Armor		0	0	8	0	1	0	50		Head_Top	Horn of Ancient	1
18596	Armor		0	0	4	0	0	0	70		Head_Top	Sprout Hat	1
18597	Armor		0	0	10	0	1	0	0		Head_Top	Mercury Riser	1
18600	Armor		0	0	5	0	0	0	0		Head_Top	Cat Ear Beret	1
18612	Armor		0	0	3	0	1	0	0		Head_Top	White Musang Hat	1
18613	Armor		0	0	3	0	1	0	0		Head_Top	Black Musang Hat	1
18620	Armor		0	0	2	0	0	0	20		Head_Mid	Heart Eyepatch	0
18656	Armor		0	0	10	0	0	0	20		Head_Top	Witch's Pumpkin Hat	1
19500	Armor		0	0	0	0	0	0	0		Costume_Head_Low,Costume_Head_Mid	T Mr Smile	1
19501	Armor		0	0	0	0	1	0	0		Costume_Head_Low,Costume_Head_Top	T Spinx Helm	0
19504	Armor		0	0	0	0	0	0	0		Costume_Head_Mid	T Sunglasses	0
19505	Armor		0	0	0	0	0	0	0		Costume_Head_Low	T Cigarette	0
19506	Armor		0	0	0	0	0	0	0		Costume_Head_Top	T Valkyrie Feather Band	0
19507	Armor		0	0	0	0	0	0	1		Costume_Head_Top	Clear Sun	0
